name,ra,dec,sn_type,max_epoch,max_mag,max_mag_flag,max_mag_band,redshift,radial_velocity,mult_sn_flag,unconfirmed_flag,galaxy_name,galaxy_ra_j2000,galaxy_dec_j2000,lii,bii,position_flag,morph_type,t_type,inclination,position_angle,redshift_flag,galaxy_app_mag_flag,galaxy_app_mag,log_diameter,ra_offset,ra_offset_dir,dec_offset,dec_offset_flag,dec_offset_dir,max_epoch_flag,
SN 1986G,13 25 36.46,-43 01 54.2,Ia pec,1986-05-11,12.45,,B,,547,,,NGC5128,13 25 29,-43 01 00,309.54231,19.40103,,S0,-2.2,50,35,,,7.63,2.44,120.00,E,60.00,,S,,
SN 2009ev,13 14 17.58,-42 58 48.8,Ia,2009-05-27,14.60,D,,,3549,,,NGC5026,13 14 14,-42 57 40,307.36885,19.69454,,SBa,0.7,51,52,,,12.54,1.51,45.00,E,78.00,,S,D,
SN 1993Q,20 35 46.94,-42 47 33.4,Ia,1993-05-28,19.00,D,,,,,,A203546-4247,20 35 46,-42 47 33,358.16637,-36.65164,,,,,,,,,,9.00,E,3.00,,N,D,
SN 2011dr,20 06 20.26,-42 45 58.1,II P,2011-05-25,17.80,D,,,5413,,,M-07-41-08,20 06 21,-42 45 51,357.38222,-31.28960,,Sc,4.5,62,130,,,14.10,1.25,9.70,W,7.00,,S,D,
SN 2014di,01 30 03.40,-42 41 48.7,II,2014-09-21,18.10,D,,,6768,Y,,E244-G31,01 30 05,-42 41 11,278.64382,-72.56269,,Sc,5.0,34,87,,,13.65,1.20,22.00,W,38.00,,S,D,
SN 2010cm,01 30 03.91,-42 41 10.6,,2010-05-03,16.30,D,,,6768,Y,,E244-G31,01 30 05,-42 41 11,278.62169,-72.57108,,Sc,5.0,34,87,,,13.65,1.20,15.00,W,1.00,,S,D,
SN 1996E,10 10 20.28,-12 33 09.2,Ia,1996-02-14,22.20,D,R,0.4300,,,,A101020-1233,10 10 20,-12 33 09,253.11936,34.31104,,,,,,,,,,,,,,,D,
SN 2005me,01 30 09.22,-42 41 07.0,II,2005-12-23,17.50,D,,,6768,Y,,E244-G31,01 30 05,-42 41 11,278.57298,-72.56384,,Sc,5.0,34,87,,,13.65,1.20,41.00,E,3.00,,N,D,
SN 2005Q,01 30 03.51,-42 40 48.4,II,2005-01-28,17.20,D,,,6768,Y,,E244-G31,01 30 05,-42 41 11,278.61498,-72.57704,,Sc,5.0,34,87,,,13.65,1.20,22.00,W,20.00,,N,D,
SN 1984I,13 14 40.00,-42 40 34.0,Ib,1984-05-24,16.60,,B,,3230,,,E323-G99,13 14 40,-42 40 34,307.47206,19.99077,G,SBcd,6.9,25,,,,13.37,1.32,32.00,W,29.00,,N,,
SN 2011gm,01 38 54.59,-42 35 08.8,Ia,2011-09-21,15.80,D,,,6222,,,NGC 644,01 38 53,-42 35 07,273.97939,-71.77238,,SBbc:,4.5,62,155,,,14.63,1.11,18.00,E,2.00,,S,D,
SN 1991ba,01 30 46.87,-42 27 32.1,II,1991-10-02,18.50,D,,,7341,,,E244-IG32,01 30 47,-42 27 39,277.85582,-72.70079,,S:,5.0,71,9,,,15.05,0.94,1.00,W,11.00,,N,D,
SN 1992af,20 30 38.00,-42 18 30.0,II P,1992-06-29,17.50,D,,,6000,,,E340-G38,20 30 38,-42 18 30,358.65092,-35.66134,G,Sc,5.0,36,,,,15.03,0.96,10.00,E,3.00,,S,D,
SN 2012fy,19 37 15.72,-42 18 27.1,II P,2012-08-12,17.20,D,,,6000,,,A193715-4218,19 37 15,-42 18 27,356.64952,-25.95422,,,,,,:,,,,12.70,E,19.00,,N,D,
SN 2014cr,19 37 06.13,-42 17 50.5,Ia pec,2014-06-27,17.80,D,,,5717,,,NGC6806,19 37 05,-42 17 47,356.65250,-25.92308,,SBc,5.0,51,24,,,13.68,1.20,12.00,E,3.00,,S,D,
SN 1991be,21 33 14.32,-42 12 45.8,,1991-11-07,18.50,D,,,,,,A213314-4212,21 33 14,-42 12 45,359.02337,-47.22551,,,,,,,,,,7.00,W,1.00,,S,D,
SN 2005my,04 01 53.13,-41 56 08.3,II,2005-12-30,17.80,D,,,4427,,,E302-G27,04 01 51,-41 56 31,246.60816,-48.68211,,S?,,69,25,,,15.23,1.12,15.90,E,23.00,,N,D,
SN 1980J,23 12 24.00,-41 50 00.0,,1980-05-23,16.50,D,,,,,,A231224-4150,23 12 24,-41 50,350.51847,-64.99721,G,,,,,,,,,3.00,W,5.00,,S,D,
SN 2012ca,18 41 07.25,-41 47 38.4,IIn,2012-04-25,14.80,D,,,5822,,,E336-G09,18 41 08,-41 47 42,353.68581,-15.90437,,SBc,5.5,58,97,,,14.64,1.08,8.00,W,4.00,,N,D,
SN 1991ax,03 05 12.24,-41 46 10.0,II,1991-09-24,16.50,D,B,,,,,A030512-4146,03 05 12,-41 46 10,249.87350,-59.05239,,,,,,,,,,11.00,W,1.00,,N,:,
SN 2011bo,18 59 38.46,-41 45 55.8,Ic,2011-03-21,17.60,D,,,5759,,,E337-G06,18 59 39,-41 45 46,355.01479,-19.11578,,Sbc:,4.2,62,29,,,13.96,1.17,8.10,W,9.30,,S,D,
SN 2000cl,10 37 16.07,-41 37 47.8,IIn,2000-05-26,14.80,D,,,2768,,,NGC3318,10 37 16,-41 37 42,277.67185,14.56802,,Sb,3.0,58,78,,,12.19,1.38,6.00,E,7.00,,S,D,
SN 2007ft,12 47 03.70,-41 35 22.0,Ia,2007-07-15,16.00,D,R,,3146,,,NGC4677,12 46 57,-41 34 58,302.05382,21.27484,,SB0:,-1.3,65,167,,,13.91,1.23,73.00,E,21.00,,S,D,
SN 1998el,03 21 01.21,-41 33 06.6,,1998-10-22,19.60,D,V,,,,,A032101-4133,03 21 01,-41 33 06,248.01563,-56.26205,,,,,,,,,,0.90,E,,,,D,
SN 1988ai,00 06 21.74,-41 28 59.9,,1988-11-07,16.00,D,,,1562,Y,,E293-G34,00 06 20,-41 30 00,332.83885,-72.92553,,SBcd pec,6.1,72,20,,,13.70,1.50,,,,,,D,
SN 2009mk,00 06 21.37,-41 28 59.8,IIb,2009-12-15,15.30,D,,,1562,Y,,E293-G34,00 06 20,-41 30 00,332.84207,-72.92486,,SBcd pec,6.1,72,20,,,13.70,1.50,16.00,E,60.00,,N,D,
SN 1982M,00 06 48.00,-41 25 00.0,,1982-07-21,19.80,D,,,,,,A000648-4125,00 06 48,-41 25,332.74749,-73.02776,G,,,,,,,,,2.00,W,7.00,,N,D,
SN 2014cz,00 32 14.54,-41 22 55.9,Ia,2014-09-02,17.20,D,,,7825,,,E294-G21,00 32 15,-41 23 02,317.16755,-75.21115,,Sb,3.0,69,176,,,14.25,1.20,3.00,W,6.00,,N,D,
SN 2013F,23 28 45.03,-41 19 56.2,Ib/c,2013-01-05,17.10,D,,,1498,,,IC5325,23 28 43,-41 20 00,347.67979,-67.88076,,Sbc,4.0,24,,,,11.83,1.44,18.00,E,4.30,,N,D,
SN 1997dk,23 43 38.69,-41 19 25.4,Ia,1997-10-26,18.70,D,V,,15470,Y,,A234338-4119,23 43 38,-41 19 25,343.01806,-70.12494,,,,,,,,,,8.40,W,7.20,,S,D,
SN 1997dl,23 43 38.48,-41 19 20.0,Ia,1997-10-26,19.50,D,V,,15470,Y,,A234338-4119,23 43 38,-41 19 25,343.02268,-70.12541,,,,,,,,,,10.80,W,1.80,,S,D,
SN 2010jt,23 43 41.24,-41 18 46.9,,2010-11-06,19.00,D,,,15900,,,A234339-4119,23 43 39,-41 19 17,343.02690,-70.13794,,,,,,,,,,20.50,E,29.60,,N,D,
SN 1997dm,00 30 12.83,-41 06 08.9,II P:,1997-10-26,20.30,D,V,,8983,,,E294-G17,00 30 12,-41 06 02,318.93548,-75.35951,,Sc:,5.0,85,104,,,15.58,1.29,5.70,E,2.70,,S,D,
SN 1998dz,03 20 58.18,-41 05 22.8,Ia,1998-09-03,18.50,D,V,,27000,,,A032058-4105,03 20 58,-41 05 22,247.20734,-56.37500,,,,,,,,,,,,,,,D,
SN 2001ig,22 57 30.69,-41 02 25.9,IIb,2001-12-10,14.50,D,,,914,,,NGC7424,22 57 18,-41 04 14,354.82853,-62.80063,,Scd,6.0,32,101,,,10.96,1.98,139.00,E,109.00,,N,D,
SN 2008cn,12 40 55.66,-40 58 12.1,II,2008-05-21,15.30,D,,,2440,,,NGC4603,12 40 56,-40 58 33,300.79455,21.85810,,Sc:,5.0,44,27,,,12.46,1.53,4.70,E,23.20,,N,D,
SN 2009ca,21 26 22.20,-40 51 48.6,Ic,2009-04-03,17.10,D,,,26981,,,A212622-4051,21 26 22,-40 51 48,1.08045,-46.01052,,,,,,,,,,2.50,W,4.70,,S,D,
SN 1990I,12 44 50.25,-40 43 36.8,Ib,1990-04-29,16.70,D,,,2909,,,NGC4650A,12 44 50,-40 42 54,301.58206,22.12756,,S0/a,0.0,70,158,,,13.91,1.22,13.40,E,44.90,,S,D,
SN 2001jx,12 42 40.04,-40 43 12.5,,2001-05-25,17.50,D,U,,4367,,,NGC4622,12 42 38,-40 44 38,301.13820,22.12106,,Sa pec,1.3,24,177,,,13.67,1.24,28.60,E,87.40,,N,D,
SN 1982H,22 59 00.00,-40 37 00.0,,1982-05-30,18.00,D,,,,,?,A225900-4037,22 59 00,-40 37,355.46798,-63.21864,G,,,,,,,,,7.00,E,5.00,,N,D,
SN 2009la,04 22 45.74,-40 36 48.1,Ia,2009-11-12,15.70,D,,,6012,,,NGC1572,04 22 43,-40 36 03,244.39880,-44.82976,,SBa,1.0,60,160,,,13.26,1.39,33.00,E,45.00,,S,D,
SN 1997dj,01 14 40.97,-40 35 51.1,,1997-10-24,22.00,D,V,,,,,A011440-4035,01 14 40,-40 35 51,284.79506,-75.70148,,,,,,,,,,3.60,E,3.00,,S,D,
SN 2001ge,20 31 14.44,-40 35 16.0,Ia,2001-11-21,22.50,D,V,0.2200,,,,A203114-4035,20 31 14,-40 35 16,0.76948,-35.57546,,,,,,,,,,0.00,,0.00,,,D,
SN 2013az,05 39 52.13,-40 30 28.1,Ia,2013-03-24,17.10,D,,,11192,,,E306-G16,05 39 53,-40 30 45,246.02670,-30.27018,,Sa,1.0,52,147,,,14.93,0.99,15.00,W,16.90,,N,D,
SN 2004dm,22 43 21.36,-40 19 46.7,Ib,2004-07-14,21.60,D,R,0.2250,,,,A224321-4019,22 43 21,-40 19 46,358.10040,-60.49938,,,,,,,,,,,,,,,D,
SN 1993S,22 52 18.00,-40 18 00.0,II,1993-05-26,17.50,D,,,9600,,,A225218-4018,22 52 18,-40 18,357.07452,-62.13195,G,,,,,,,,,7.50,W,6.50,,N,D,
SN 2008hw,22 39 50.39,-40 08 49.1,Ic,2008-10-07,,,,0.5300,,,,A223950-4008,22 39 50,-40 08 49,358.82611,-59.90474,,,,,,,,,,,,,,,D,
SN 1990ab,21 54 03.94,-40 04 16.1,Ia,1990-09-20,18.00,D,,,10200,,,A215403-4004,21 54 03,-40 04 16,1.77585,-51.31609,,,,,,,,,,4.00,E,8.60,,S,D,
SN 2009bb,10 31 33.87,-39 57 30.0,Ic,2009-03-21,17.00,D,,,2967,,,NGC3278,10 31 35,-39 57 16,275.81881,15.43730,,Sc,5.0,45,62,,,13.09,1.12,17.00,W,13.50,,S,D,
SN 2009hg,12 54 42.61,-39 51 16.3,,2009-07-09,16.90,D,,,3478,,,NGC4767B,12 54 45,-39 51 08,303.61421,23.01289,,SBcd:,5.7,44,99,,,13.87,1.13,28.00,W,8.00,,S,D,
SN 2003lw,08 02 30.20,-39 51 03.0,Ic:,2003-12-15,20.23,,R,0.1050,,,,A080230-3951,08 02 30,-39 51 03,255.73640,-4.80149,,,,,,,,,,,,,,,D,
SN 2010ev,10 25 28.99,-39 49 51.2,Ia,2010-06-27,14.30,D,,,2698,,,NGC3244,10 25 29,-39 49 39,274.72931,14.91659,,Scd,6.0,42,170,,,12.89,1.31,1.60,E,12.40,,S,D,
SN 2014ba,22 55 01.97,-39 39 34.5,Ia pec,2014-05-07,14.70,D,,,1751,,,NGC7410,22 55 01,-39 39 41,358.02276,-62.83359,,SBa,1.0,72,45,,,11.24,1.72,12.00,E,6.00,,N,D,
SN 2001cz,12 47 30.17,-39 34 48.1,Ia,2001-07-13,15.38,,B,,4716,,,NGC4679,12 47 31,-39 34 16,302.10647,23.28541,,SBc pec:,4.7,67,4,,,14.21,1.38,0.60,W,31.40,,S,,
SN 1992bc,03 05 17.28,-39 33 39.7,Ia,1992-10-17,15.15,,B,,5700,,,E300-G09,03 05 16,-39 33 41,245.69465,-59.63475,,Sc,5.0,74,44,,,15.67,0.99,16.00,E,5.00,,N,,
SN 1998ei,23 32 03.75,-39 33 18.4,,1998-10-15,18.50,D,B,,16404,,,A233203-3933,23 32 03,-39 33 18,350.88245,-69.36205,,S,,,,,,,,11.80,W,10.90,,S,D,
SN 1999Y,03 36 55.81,-39 33 04.9,,1999-01-10,19.00,D,V,,,,,A033655-3933,03 36 55,-39 33 04,243.65508,-53.64097,,,,,,,,,,3.80,W,0.90,,S,D,
SN 1998db,22 55 54.64,-39 26 29.8,,1998-07-01,19.40,D,V,,,,,A225554-3926,22 55 54,-39 26 29,358.35945,-63.06315,,,,,,,,,,0.00,,0.00,,,D,
SN 1998da,00 27 13.76,-39 25 25.6,,1998-07-01,20.50,D,V,,,,,A002713-3925,00 27 13,-39 25 25,323.68644,-76.71283,,,,,,,,,,2.40,W,1.20,,S,D,
SN 2013fe,03 03 53.25,-39 24 20.2,Ia,2013-08-13,14.40,D,,,6092,,,A030353-3924,03 03 53,-39 24 20,245.52414,-59.93444,,,,,,,,,,,,,,,D,
SN 2010hc,19 55 08.24,-39 21 58.5,IIb,2010-08-05,16.30,D,,,6064,,,E339-G06,19 55 06,-39 22 22,0.75369,-28.55523,,SBc,4.7,56,25,,,14.43,1.17,21.20,E,24.20,,N,D,
SN 2012hc,02 32 40.96,-39 17 56.2,II,2012-11-10,14.10,D,,,1406,,,NGC 986A,02 32 42,-39 17 46,249.41907,-65.70041,,IBm:,9.7,66,72,,,14.64,1.25,,,,,,D,
SN 1982U,06 35 39.00,-39 15 32.0,,1982-11-11,16.00,D,,,6962,,,E308-G16,06 35 39,-39 15 32,247.83343,-19.63288,G,SBc,4.9,34,,,,14.24,1.15,4.00,E,9.00,,S,D,
SN 2005bq,14 05 37.05,-39 12 04.4,Ic,2005-04-17,18.30,D,,,4110,,,IC4367,14 05 37,-39 12 12,318.28720,21.44851,,Sc,4.6,29,77,,,13.23,1.25,6.00,E,7.00,,N,D,
SN 2012gk,05 22 41.50,-39 03 44.3,II P,2012-11-13,18.00,D,,,15180,,,E305-G21,05 22 43,-39 03 48,243.64644,-33.25037,,E:,-0.5,,49,,,14.58,1.08,11.00,W,5.00,,N,D,
SN 1983A,12 52 37.70,-39 01 58.0,,1983-01-13,17.50,D,,,4239,Y,,E323-G25,12 52 39,-39 01 42,303.18465,23.83839,,SBbc,4.2,63,98,,,13.38,1.31,15.00,W,15.00,,S,D,
SN 2006co,12 52 40.93,-39 01 48.9,II,2006-05-27,16.00,D,,,4239,Y,,E323-G25,12 52 39,-39 01 42,303.19610,23.84086,,SBbc,4.2,63,98,,,13.38,1.31,24.40,E,7.70,,S,D,
SN 2008ib,12 52 37.94,-39 01 32.6,,2008-12-02,15.80,D,,,4239,Y,,E323-G25,12 52 39,-39 01 42,303.18554,23.84544,,SBbc,4.2,63,98,,,13.38,1.31,11.00,W,10.00,,N,D,
SN 1994ag,03 53 30.54,-39 00 27.7,,1994-11-11,17.50,D,,,,,,A035330-3900,03 53 30,-39 00 27,242.29382,-50.49653,,SB,,,,,,,,8.60,E,3.10,,S,D,
SN 2014bt,21 43 11.13,-38 58 05.8,Ib/c,2014-05-31,16.20,D,,,4741,,,IC5128,21 43 12,-38 58 06,3.72532,-49.29892,,SB0,-1.3,55,135,,,14.31,1.05,8.00,W,1.00,,N,D,
SN 1998ej,23 41 00.95,-38 56 37.2,,1998-10-15,19.00,D,,,,,,A234100-3856,23 41 00,-38 56 37,349.67221,-71.15408,,S,,,,,,,,4.10,W,6.50,,N,D,
SN 1997fc,04 59 58.81,-38 55 04.3,Ia pec:,1997-12-31,20.50,D,V,,16200,,,A045958-3855,04 59 58,-38 55 04,242.69121,-37.59609,,,,,,,,,,4.90,E,1.90,,N,D,
SN 2008dp,11 49 48.86,-38 47 02.1,,2008-06-25,17.30,D,,,2840,,,E320-G26,11 49 50,-38 47 05,289.97627,22.53257,,Sb,3.0,68,163,,,12.90,1.38,18.00,W,3.00,,N,D,
SN 2010kt,05 00 39.19,-38 40 46.1,Ia,2010-12-10,16.80,D,,,,,,A050039-3840,05 00 39,-38 40 46,242.41274,-37.43722,,,,,,,,,,,,,,,D,
SN 2001dh,20 17 24.16,-38 40 37.4,II,2001-07-22,15.50,D,,,2546,,,M-06-44-26,20 17 20,-38 40 29,2.55617,-32.64977,,Sd,7.0,84,98,,,14.62,1.35,38.70,E,11.20,,S,D,
SN 2012he,05 00 50.07,-38 39 11.4,Ia,2012-11-22,18.20,D,,,16779,,,M-06-12-02,05 00 51,-38 39 17,242.38536,-37.39886,,S0/a,-1.0,63,149,,,14.71,1.19,7.10,W,5.60,,N,D,
SN 1997fb,05 01 14.60,-38 38 12.7,Ia,1997-12-31,18.60,D,V,,15700,,,A050114-3838,05 01 14,-38 38 12,242.37747,-37.31762,,S,,,,,,,,1.30,W,0.40,,N,D,
SN 2006bn,20 00 15.75,-38 34 18.3,Ia,2006-04-05,18.40,D,,,5551,,,IC4926,20 00 12,-38 34 38,1.89249,-29.34935,,E,-3.6,36,54,,,14.03,1.08,42.00,E,24.00,,N,D,
SN 2011ii,07 16 34.08,-38 29 03.8,Ib,2011-11-15,17.60,D,,,6938,,,E310-G06,07 16 35,-38 29 15,250.23960,-11.97722,,Sab,2.0,37,130,,,15.15,1.06,12.00,W,11.20,,N,D,
SN 2008jb,03 51 44.66,-38 27 00.1,II,2008-11-23,13.60,D,V,,881,,,E302-G14,03 51 41,-38 27 12,241.44589,-50.87178,,IBm,10.0,27,114,,,15.02,1.23,45.20,E,12.30,,N,D,
SN 2012ba,15 22 25.12,-38 12 04.2,Ic,2012-01-21,16.60,D,,,5181,,,E328-G46,15 22 24,-38 11 58,332.91626,15.72655,,SBc,5.8,53,101,,,,1.32,7.30,E,6.30,,S,D,
SN 2010W,11 56 48.07,-38 11 11.3,,2010-02-07,16.70,D,,,2954,,,E320-G35,11 56 47,-38 11 33,291.25972,23.44378,,Sc pec:,4.9,46,7,,,13.58,1.34,18.00,E,22.00,,N,D,
SN 2012gw,10 10 09.15,-38 08 05.1,Ia,2012-10-06,14.80,D,,,4969,,,E316-G38,10 10 09,-38 08 01,271.19923,14.60452,,S0/a,-1.0,39,81,,,14.12,1.13,4.00,E,3.00,,S,D,
SN 2008bq,06 41 02.51,-38 02 19.0,Ia,2008-04-02,17.00,D,,,10193,,,E308-G25,06 41 03,-38 02 08,247.00319,-18.22558,,Sb,2.7,73,75,,,14.78,1.15,4.60,W,10.10,,S,D,
SN 2011bb,11 35 27.09,-38 00 54.9,Ia,2011-03-14,16.60,D,,,,,,A113527-3800,11 35 27,-38 00 54,286.81977,22.46752,,,,,,,,,,2.60,E,0.70,,N,D,
SN 1998ek,06 36 30.59,-37 58 40.2,,1998-10-15,18.00,D,,,,,,A063630-3758,06 36 30,-37 58 40,246.61593,-19.04165,,,,,,,,,,14.00,E,4.30,,N,D,
SN 1982L,23 36 14.00,-37 56 24.0,II:,1982-07-21,16.00,D,,,691,,,NGC7713,23 36 14,-37 56 24,353.80326,-70.87355,G,SBcd,6.9,67,168,,,11.48,1.65,28.00,E,32.00,,N,D,
SN 2007iw,13 59 58.70,-37 52 30.4,,2007-09-13,17.10,D,,,10520,Y,,E325-G43,13 59 58,-37 51 49,317.57064,23.04055,,Sc pec:,5.1,37,115,,,14.49,1.19,11.00,E,39.00,,S,D,
SN 2013M,13 59 56.68,-37 51 49.4,Ia,2013-01-20,17.40,D,,,10520,Y,,E325-G43,13 59 58,-37 51 49,317.56725,23.05335,,Sc pec:,5.1,37,115,,,14.49,1.19,11.00,W,0.00,,,D,
SN 2007gj,02 19 33.85,-37 48 44.2,,2007-08-04,16.20,D,,,5061,,,E298-G28,02 19 37,-37 49 09,248.47197,-68.64175,,Sbc,4.0,63,23,,,13.78,1.44,44.00,W,22.00,,N,D,
SN 1984H,06 25 17.00,-37 48 05.0,,1984-05-02,18.50,D,,,9556,,?,E308-G05,06 25 17,-37 48 05,245.65817,-21.07329,G,S0/a,-0.9,72,9,,,15.14,1.00,18.00,W,3.00,,S,D,
SN 1983Q,00 18 06.00,-37 42 38.0,,1983-07-12,18.00,D,,,6907,,,E294-G02,00 18 06,-37 42 38,334.38717,-77.30563,G,SBb,3.0,78,166,,,15.32,1.09,4.00,E,18.00,,S,D,
SN 2010da,00 55 04.86,-37 41 43.7,?,2010-05-23,16.00,D,,,144,,?,NGC 300,00 54 54,-37 41 04,299.00949,-79.40502,,Sd,7.0,45,111,,,8.72,2.29,135.00,E,41.00,,S,D,
SN 2012J,14 56 23.64,-37 36 18.0,Ib/c,2012-01-02,16.80,D,,,2673,,,E386-G39,14 56 25,-37 36 03,328.67797,18.94161,,SBc,5.0,51,15,,,15.05,1.18,20.00,W,16.00,,S,D,
SN 2008fl,19 36 44.84,-37 33 04.5,Ia,2008-09-07,17.10,D,,,5985,,,NGC6805,19 36 46,-37 33 16,1.69810,-24.61361,,E1,-5.0,,163,,,14.30,1.04,10.30,W,11.10,,N,D,
SN 2010dv,11 49 03.43,-37 30 59.7,,2010-06-04,17.50,D,,,3300,,,NGC3903,11 49 04,-37 31 01,289.46347,23.71828,,Sc pec:,4.7,27,133,,,13.53,1.05,2.00,W,2.00,,N,D,
SN 2004fb,20 15 25.63,-37 30 34.6,II,2004-10-07,18.30,D,,,6100,,,E340-G07,20 15 24,-37 30 42,3.82604,-32.04716,,S?,,27,34,,,14.02,1.07,1.70,E,7.10,,N,D,
SN 1993af,05 08 00.71,-37 29 18.0,Ia,1993-11-15,17.00,D,,,1002,,,NGC1808,05 07 43,-37 30 51,241.19343,-35.83779,,SBa,1.2,60,133,,,10.75,1.86,220.00,E,94.00,,N,D,
SN 2014dw,11 10 48.41,-37 27 02.2,II,2014-11-06,15.50,D,,,2437,,,NGC3568,11 10 49,-37 26 52,281.70400,21.23821,,SBc,5.0,64,6,,,12.92,1.43,2.00,W,10.00,,S,D,
SN 1992aq,23 04 34.76,-37 20 42.1,Ia,1992-08-01,19.39,,B,0.1000,,,,A230434-3720,23 04 34,-37 20 42,1.77584,-65.31515,,Sa:,,,,,,,,2.40,E,7.10,,S,,
SN 2013hf,06 25 10.07,-37 20 41.3,II,2013-12-07,17.00,D,,,10539,,,E365-G16,06 25 10,-37 20 24,245.18705,-20.94850,,SBab,2.2,66,148,,,15.09,1.13,5.00,W,16.20,,S,D,
SN 2004ee,02 06 14.62,-37 20 05.4,Ia,2004-07-31,17.20,D,,,6138,,,E298-G07,02 06 14,-37 19 56,250.53330,-71.22927,,S?,,34,0,,,14.82,1.07,6.00,E,8.00,,S,D,
SN 2011gt,19 56 48.26,-37 19 37.5,Ia,2011-09-26,16.00,D,,,3625,,,IC4913,19 56 48,-37 19 42,3.09649,-28.39942,,S0,-2.5,49,130,,,13.98,1.16,7.60,E,4.50,,N,D,
SN 2012at,04 54 52.81,-37 19 16.1,Ic,2012-02-06,17.70,D,,,2366,,,M-06-11-07,04 54 53,-37 19 15,240.52425,-38.39581,,SBb,1.1,68,105,,,15.04,1.25,0.90,W,1.10,,S,D,
SN 1992bs,03 29 27.20,-37 16 18.9,Ia,1992-12-29,18.33,,B,,19200,,,A032927-3716,03 29 27,-37 16 18,240.02814,-55.34567,,SBb,,,,,,,,9.00,W,3.60,,N,,
SN 2004cz,23 12 43.22,-37 12 58.7,II P,2004-06-26,15.00,D,,,1571,,,E407-G09,23 12 45,-37 12 28,0.86335,-66.89707,,SBd:,7.0,68,30,,,14.45,1.29,24.60,W,30.40,,S,D,
SN 2006mr,03 22 42.84,-37 12 28.5,Ia,2006-11-05,15.60,D,,,1806,Y,,NGC1316,03 22 42,-37 12 27,240.16150,-56.68641,,S0,-1.9,56,50,,,9.37,2.05,14.00,E,0.30,,N,D,
SN 1980N,03 22 42.00,-37 12 27.0,Ia,1980-12-11,12.50,,B,,1806,Y,,NGC1316,03 22 42,-37 12 27,240.16132,-56.68923,G,S0,-1.9,56,50,,,9.37,2.05,220.00,E,20.00,,S,,
SN 1981D,03 22 42.00,-37 12 27.0,Ia*,1981-03-13,12.59,,B,,1806,Y,,NGC1316,03 22 42,-37 12 27,240.16132,-56.68923,G,S0,-1.9,56,50,,,9.37,2.05,20.00,W,100.00,,S,,
SN 2006dd,03 22 41.62,-37 12 13.0,Ia,2006-06-19,15.00,D,,,1806,Y,,NGC1316,03 22 42,-37 12 27,240.15454,-56.69092,,S0,-1.9,56,50,,,9.37,2.05,0.30,W,16.00,,N,D,
SN 1965J,03 21 04.59,-37 06 14.8,,1965-08-31,18.00,D,,,1761,,,NGC1310,03 21 04,-37 06 04,240.04097,-57.02240,,SBc,5.1,40,95,,,12.57,1.28,14.00,E,7.00,,S,D,
SN 1982T,06 40 30.00,-37 03 00.0,,1982-10-19,17.00,D,,,,,,A064030-3703,06 40 30,-37 03,245.99040,-17.97625,G,,,,,,,,,1.00,E,7.00,,N,D,
SN 1983Z,22 56 36.00,-37 01 46.0,,1983-09-03,15.50,D,,,1446,,?,NGC7418,22 56 36,-37 01 46,3.46231,-63.86537,G,SBc,5.8,46,139,,,11.72,1.57,11.00,W,52.00,,S,D,
SN 1992at,21 27 09.14,-36 59 58.4,Ia,1992-08-02,18.00,D,,,,,,A212709-3659,21 27 09,-36 59 58,6.65273,-46.13999,,SB,,,,,,,,5.60,E,10.90,,S,D,
SN 2010gu,22 19 23.16,-36 58 24.5,,2010-08-07,18.00,D,,,16800,,,A221923-3658,22 19 23,-36 58 28,6.15649,-56.55805,,,,,,,,,,7.00,E,3.30,,N,D,
SN 2007X,14 30 14.50,-36 57 53.1,II,2007-02-15,15.30,D,,,2900,,,E385-G32,14 30 12,-36 57 49,324.01254,21.82954,,Sc:,4.8,54,128,,,13.38,1.34,30.00,E,2.00,,S,D,
SN 2012Q,06 46 26.64,-36 53 13.4,Ic,2012-01-14,17.00,D,,,9494,,,E366-G18,06 46 27,-36 53 15,246.28198,-16.81061,,Sb,2.8,77,49,,,15.99,1.06,0.60,E,1.60,,N,D,
SN 1999ex,22 16 07.27,-36 50 53.7,Ib,1999-11-15,17.35,,B,,3407,Y,,IC5179,22 16 09,-36 50 37,6.49527,-55.92076,,Sbc,4.0,61,57,,,12.38,1.37,,,,,,,
SN 1999ee,22 16 10.00,-36 50 39.7,Ia,1999-10-18,14.93,,B,,3407,Y,,IC5179,22 16 09,-36 50 37,6.50071,-55.93018,,Sbc,4.0,61,57,,,12.38,1.37,13.00,E,3.50,,S,,
SN 2007oc,22 56 41.77,-36 46 22.3,II P,2007-11-03,13.60,D,,,2103,Y,,NGC7418A,22 56 42,-36 46 21,4.01872,-63.94478,,Scd,7.0,60,83,,,13.85,1.54,6.10,E,1.30,,S,D,
SN 1983M,22 56 48.00,-36 45 41.7,,1983-06-09,16.00,D,,,2103,Y,?,NGC7418A,22 56 42,-36 46 21,4.03269,-63.96763,,Scd,7.0,60,83,,,13.85,1.54,84.00,E,40.00,,N,D,
SN 2006av,02 57 46.48,-36 42 26.2,,2006-02-19,18.30,D,,,6170,,,E356-G22,02 57 49,-36 43 02,240.64372,-61.68665,,SBc,5.0,51,152,,,13.12,1.32,30.00,W,38.00,,N,D,
